"model_id","moderator_label","eng","moderator_percentile","moderator_value","fit","lwr","upr","panel"
"M6","Trade Freedom",0.068213783403657,"10th",5.03466546121173,0.852750674056253,0.613649227913772,0.972120693073788,"Firth PML"
"M6","Trade Freedom",0.0709423347398032,"10th",5.03466546121173,0.844934151780378,0.604994839079714,0.968163277097686,"Firth PML"
"M6","Trade Freedom",0.0736708860759495,"10th",5.03466546121173,0.836595613267637,0.600762991334698,0.963039012634131,"Firth PML"
"M6","Trade Freedom",0.0763994374120958,"10th",5.03466546121173,0.827707198650362,0.597328612602282,0.95689881966196,"Firth PML"
"M6","Trade Freedom",0.0791279887482421,"10th",5.03466546121173,0.818241735666397,0.586981665350902,0.950535388998883,"Firth PML"
"M6","Trade Freedom",0.0818565400843883,"10th",5.03466546121173,0.808173342649064,0.574039611094849,0.943307397883517,"Firth PML"
"M6","Trade Freedom",0.0845850914205346,"10th",5.03466546121173,0.797478143781053,0.563776860064111,0.935435102554506,"Firth PML"
"M6","Trade Freedom",0.0873136427566809,"10th",5.03466546121173,0.786135098106389,0.556061151133511,0.927057489718168,"Firth PML"
"M6","Trade Freedom",0.0900421940928272,"10th",5.03466546121173,0.774126936663274,0.54422979763935,0.917867674258892,"Firth PML"
"M6","Trade Freedom",0.0927707454289735,"10th",5.03466546121173,0.761441192494576,0.533971111599996,0.909098292557971,"Firth PML"
"M6","Trade Freedom",0.0954992967651197,"10th",5.03466546121173,0.748071296283591,0.522882993818684,0.899228523136836,"Firth PML"
"M6","Trade Freedom",0.098227848101266,"10th",5.03466546121173,0.734017696471184,0.511548873882412,0.887205082703812,"Firth PML"
"M6","Trade Freedom",0.100956399437412,"10th",5.03466546121173,0.719288948028619,0.494261256526772,0.875740287926289,"Firth PML"
"M6","Trade Freedom",0.103684950773559,"10th",5.03466546121173,0.703902700278795,0.47584571000886,0.86485213471678,"Firth PML"
"M6","Trade Freedom",0.106413502109705,"10th",5.03466546121173,0.687886503451048,0.454526006321771,0.849616430413093,"Firth PML"
"M6","Trade Freedom",0.109142053445851,"10th",5.03466546121173,0.671278348418888,0.43951595709813,0.839722904260133,"Firth PML"
"M6","Trade Freedom",0.111870604781997,"10th",5.03466546121173,0.654126856584321,0.41677038049174,0.828208359248598,"Firth PML"
"M6","Trade Freedom",0.114599156118144,"10th",5.03466546121173,0.636491048945789,0.393190623671655,0.817712685288641,"Firth PML"
"M6","Trade Freedom",0.11732770745429,"10th",5.03466546121173,0.618439646021496,0.373978732183528,0.811377832660648,"Firth PML"
"M6","Trade Freedom",0.120056258790436,"10th",5.03466546121173,0.600049883291146,0.344156406888631,0.807070279383259,"Firth PML"
"M6","Trade Freedom",0.122784810126583,"10th",5.03466546121173,0.581405868221457,0.325346844846463,0.800598170736908,"Firth PML"
